id,Points,Time,Latitude,Longitude,Direction
11538,point 11538,17:54:34,23.10779,75.83822,Forward
11539,point 11539,17:55:34,23.10775,75.83733,Forward
11540,point 11540,17:56:34,23.10775,75.83671,Forward
11541,point 11541,17:57:34,23.10781,75.83669,Forward
11542,point 11542,17:58:34,23.10798,75.83657,Forward
11543,point 11543,17:59:34,23.10807,75.83657,Forward
11544,point 11544,18:00:34,23.10814,75.83659,Forward
11545,point 11545,18:01:34,23.10852,75.83661,Forward
11546,point 11546,18:02:34,23.10869,75.8366,Forward
11547,point 11547,18:03:34,23.1091,75.83662,Forward
11548,point 11548,18:04:34,23.10957,75.83672,Forward
11549,point 11549,18:05:34,23.10986,75.83683,Forward
11550,point 11550,18:06:34,23.11035,75.83704,Forward
11551,point 11551,18:07:34,23.11097,75.83733,Forward
11552,point 11552,18:08:34,23.11137,75.8375,Forward
11553,point 11553,18:09:34,23.11187,75.83767,Forward
11554,point 11554,18:10:34,23.11257,75.83784,Forward
11555,point 11555,18:11:34,23.11338,75.83801,Forward
11556,point 11556,18:12:34,23.11423,75.83812,Forward
11557,point 11557,18:13:34,23.11506,75.8382,Forward
11558,point 11558,18:14:34,23.11559,75.83827,Forward
11559,point 11559,18:15:34,23.11569,75.83829,Forward
11560,point 11560,18:16:34,23.11595,75.83832,Forward
11561,point 11561,18:17:34,23.11641,75.8384,Forward
11562,point 11562,18:18:34,23.11693,75.83847,Forward
11563,point 11563,18:19:34,23.1189,75.83868,Forward
11564,point 11564,18:20:34,23.11928,75.83864,Forward
11565,point 11565,18:21:34,23.11953,75.83863,Forward
11566,point 11566,18:22:34,23.11984,75.83868,Forward
11567,point 11567,18:23:34,23.12123,75.83881,Forward
11568,point 11568,18:24:34,23.12195,75.8389,Forward
11569,point 11569,18:25:34,23.12351,75.83914,Forward
11570,point 11570,18:26:34,23.12432,75.83922,Forward
11571,point 11571,18:27:34,23.12448,75.83922,Forward
11572,point 11572,18:28:34,23.12784,75.83404,Forward
11573,point 11573,18:29:34,23.12785,75.83403,Forward
11574,point 11574,18:30:34,23.12851,75.833,Forward
11575,point 11575,18:31:34,23.12855,75.83295,Forward
11576,point 11576,18:32:34,23.12919,75.83195,Forward
11577,point 11577,18:33:34,23.12941,75.83163,Forward
11578,point 11578,18:34:34,23.12964,75.83133,Forward
11579,point 11579,18:35:34,23.12967,75.8313,Forward
11580,point 11580,18:36:34,23.1298,75.83114,Forward
11581,point 11581,18:37:34,23.12984,75.83108,Forward
11582,point 11582,18:38:34,23.12991,75.83102,Forward
11583,point 11583,18:39:34,23.13021,75.83072,Forward
11584,point 11584,18:40:34,23.13089,75.83012,Forward
11585,point 11585,18:41:34,23.13113,75.82987,Forward
11586,point 11586,18:42:34,23.13269,75.8285,Forward
11587,point 11587,18:43:34,23.13337,75.82787,Forward
11588,point 11588,18:44:34,23.13376,75.82753,Forward
11589,point 11589,18:45:34,23.13662,75.82489,Forward
11590,point 11590,18:46:34,23.13691,75.82466,Forward
11591,point 11591,18:47:34,23.14015,75.82165,Forward
11592,point 11592,18:48:34,23.14023,75.82151,Forward
11593,point 11593,18:49:34,23.14264,75.81934,Forward
11594,point 11594,18:50:34,23.1445,75.8176,Forward
11595,point 11595,18:51:34,23.14506,75.81711,Forward
11596,point 11596,18:52:34,23.14578,75.81652,Forward
11597,point 11597,18:53:34,23.14584,75.81649,Forward
11598,point 11598,18:54:34,23.1459,75.81648,Forward
11599,point 11599,18:55:34,23.14781,75.81495,Forward
11600,point 11600,18:56:34,23.14783,75.81493,Forward
11601,point 11601,18:57:34,23.14786,75.81491,Forward
11602,point 11602,18:58:34,23.14792,75.81482,Forward
11603,point 11603,18:59:34,23.14817,75.81461,Forward
11604,point 11604,19:00:34,23.15115,75.81228,Forward
11605,point 11605,19:01:34,23.15122,75.81234,Forward
11606,point 11606,19:02:34,23.15144,75.81247,Forward
11607,point 11607,19:03:34,23.15331,75.81336,Forward
11608,point 11608,19:04:34,23.15461,75.81403,Forward
11609,point 11609,19:05:34,23.1607,75.81692,Forward
11610,point 11610,19:06:34,23.16071,75.81693,Forward
11611,point 11611,19:07:34,23.16137,75.81708,Forward
11612,point 11612,19:08:34,23.16146,75.81711,Forward
11613,point 11613,19:09:34,23.16156,75.81713,Forward
11614,point 11614,19:10:34,23.16165,75.81713,Forward
11615,point 11615,19:11:34,23.16174,75.81712,Forward
11616,point 11616,19:12:34,23.16187,75.81709,Forward
11617,point 11617,19:13:34,23.16198,75.81704,Forward
11618,point 11618,19:14:34,23.16219,75.81696,Forward
11619,point 11619,19:15:34,23.1664,75.81514,Forward
11620,point 11620,19:16:34,23.16656,75.81506,Forward
11621,point 11621,19:17:34,23.16727,75.81465,Forward
11622,point 11622,19:18:34,23.16728,75.81465,Forward
11623,point 11623,19:19:34,23.16787,75.81434,Forward
11624,point 11624,19:20:34,23.16809,75.81426,Forward
11625,point 11625,19:21:34,23.16826,75.81425,Forward
11626,point 11626,19:22:34,23.16851,75.81429,Forward
11627,point 11627,19:23:34,23.1687,75.81435,Forward
11628,point 11628,19:24:34,23.16897,75.81452,Forward
11629,point 11629,19:25:34,23.16916,75.81473,Forward
11630,point 11630,19:26:34,23.16958,75.81524,Forward
11631,point 11631,19:27:34,23.16976,75.81541,Forward
11632,point 11632,19:28:34,23.16986,75.81548,Forward
11633,point 11633,19:29:34,23.16996,75.81553,Forward
11634,point 11634,19:30:34,23.17006,75.81557,Forward
11635,point 11635,19:31:34,23.17034,75.81563,Forward
11636,point 11636,19:32:34,23.17043,75.81563,Forward
11637,point 11637,19:33:34,23.17063,75.81561,Forward
11638,point 11638,19:34:34,23.17086,75.81554,Forward
11639,point 11639,19:35:34,23.17274,75.81489,Forward
11640,point 11640,19:36:34,23.17285,75.81489,Forward
11641,point 11641,19:37:34,23.17327,75.81477,Forward
11642,point 11642,19:38:34,23.17346,75.81467,Forward
11643,point 11643,19:39:34,23.17364,75.81462,Forward
11644,point 11644,19:40:34,23.17392,75.81452,Forward
11645,point 11645,19:41:34,23.17415,75.81441,Forward
11646,point 11646,19:42:34,23.18128,75.81193,Forward
11647,point 11647,19:43:34,23.18191,75.81426,Forward
11648,point 11648,19:44:34,23.18191,75.81427,Forward
11649,point 11649,19:45:34,23.18306,75.8139,Forward
11650,point 11650,19:46:34,23.18374,75.81365,Forward
11651,point 11651,19:47:34,23.18387,75.81361,Forward
11652,point 11652,19:48:34,23.18431,75.81343,Forward
11653,point 11653,19:49:34,23.18468,75.81332,Forward
11654,point 11654,19:50:34,23.18483,75.81323,Forward
11655,point 11655,19:51:34,23.1851,75.81313,Forward
11656,point 11656,19:52:34,23.1853,75.81301,Forward
11657,point 11657,19:53:34,23.18538,75.81294,Forward
11658,point 11658,19:54:34,23.18552,75.81273,Forward
11659,point 11659,19:55:34,23.18561,75.81257,Forward
11660,point 11660,19:56:34,23.18574,75.8123,Forward
11661,point 11661,19:57:34,23.18588,75.81193,Forward
11662,point 11662,19:58:34,23.18591,75.81183,Forward
11663,point 11663,19:59:34,23.18592,75.81174,Forward
11664,point 11664,20:00:34,23.18594,75.81168,Forward
11665,point 11665,20:01:34,23.18601,75.81136,Forward
11666,point 11666,20:02:34,23.18602,75.81123,Forward
11667,point 11667,20:03:34,23.18604,75.80995,Forward
11668,point 11668,20:04:34,23.18607,75.80971,Forward
11669,point 11669,20:05:34,23.18611,75.80955,Forward
11670,point 11670,20:06:34,23.18614,75.80947,Forward
11671,point 11671,20:07:34,23.18615,75.80946,Forward
11672,point 11672,20:08:34,23.18621,75.80935,Forward
11673,point 11673,20:09:34,23.18628,75.80926,Forward
11674,point 11674,20:10:34,23.1864,75.80916,Forward
11675,point 11675,20:11:34,23.18792,75.80825,Forward
11676,point 11676,20:12:34,23.18798,75.80822,Forward
11677,point 11677,20:13:34,23.18804,75.80818,Forward
11678,point 11678,20:14:34,23.18856,75.8079,Forward
11679,point 11679,20:15:34,23.18878,75.80776,Forward
11680,point 11680,20:16:34,23.18906,75.80749,Forward
11681,point 11681,20:17:34,23.18987,75.8063,Forward
11682,point 11682,20:18:34,23.19092,75.80458,Forward
11683,point 11683,20:19:34,23.19141,75.80373,Forward
11684,point 11684,20:20:34,23.19178,75.80333,Forward
11685,point 11685,20:21:34,23.19191,75.80322,Forward
11686,point 11686,20:22:34,23.19197,75.80316,Forward
11687,point 11687,20:23:34,23.19203,75.80312,Forward
11688,point 11688,20:24:34,23.19292,75.80228,Forward
11689,point 11689,20:25:34,23.19295,75.80226,Forward
11690,point 11690,20:26:34,23.19417,75.80117,Forward
11691,point 11691,20:27:34,23.1945,75.80082,Forward
11692,point 11692,20:28:34,23.19468,75.8006,Forward
11693,point 11693,20:29:34,23.19503,75.80008,Forward
11694,point 11694,20:30:34,23.19525,75.79964,Forward
11695,point 11695,20:31:34,23.19585,75.79827,Forward
11696,point 11696,20:32:34,23.19587,75.7982,Forward
11697,point 11697,20:33:34,23.19652,75.79666,Forward
11698,point 11698,20:34:34,23.19661,75.7964,Forward
11699,point 11699,20:35:34,23.19672,75.79614,Forward
11700,point 11700,20:36:34,23.19698,75.79511,Forward
11701,point 11701,20:37:34,23.19727,75.79367,Forward
11702,point 11702,20:38:34,23.19788,75.78955,Forward
11703,point 11703,20:39:34,23.19788,75.78951,Forward
11704,point 11704,20:40:34,23.19787,75.78942,Forward
11705,point 11705,20:41:34,23.19785,75.78933,Forward
11706,point 11706,20:42:34,23.1978,75.7892,Forward
11707,point 11707,20:43:34,23.19771,75.78904,Forward
11708,point 11708,20:44:34,23.19754,75.78888,Forward
11709,point 11709,20:45:34,23.19718,75.78859,Forward
11710,point 11710,20:46:34,23.19712,75.78856,Forward
11711,point 11711,20:47:34,23.19706,75.78852,Forward
11712,point 11712,20:48:34,23.19698,75.78842,Forward
11713,point 11713,20:49:34,23.19695,75.78835,Forward
11714,point 11714,20:50:34,23.19695,75.78829,Forward
11715,point 11715,20:51:34,23.19696,75.78821,Forward
11716,point 11716,20:52:34,23.19693,75.78819,Forward
11717,point 11717,20:53:34,23.1969,75.78816,Forward
11718,point 11718,20:54:34,23.1969,75.78815,Forward
11719,point 11719,20:55:34,23.19689,75.78814,Forward
11720,point 11720,20:56:34,23.19688,75.78812,Forward
11721,point 11721,20:57:34,23.19688,75.78811,Forward
11722,point 11722,20:58:34,23.19687,75.7881,Forward
11723,point 11723,20:59:34,23.19687,75.78808,Forward
11724,point 11724,21:00:34,23.19686,75.78807,Forward
11725,point 11725,21:01:34,23.19686,75.78796,Forward
11726,point 11726,21:02:34,23.19687,75.78794,Forward
11727,point 11727,21:03:34,23.19687,75.7879,Forward
11728,point 11728,21:04:34,23.19689,75.78785,Forward
11729,point 11729,21:05:34,23.1969,75.78784,Forward
11730,point 11730,21:06:34,23.19691,75.78782,Forward
11731,point 11731,21:07:34,23.19693,75.7878,Forward
11732,point 11732,21:08:34,23.19694,75.78778,Forward
11733,point 11733,21:09:34,23.19698,75.78774,Forward
11734,point 11734,21:10:34,23.19703,75.78771,Forward
11735,point 11735,21:11:34,23.19793,75.78806,Forward
11736,point 11736,21:12:34,23.19868,75.78824,Forward
11737,point 11737,21:13:34,23.19979,75.78861,Forward
11738,point 11738,21:14:34,23.1998,75.78862,Forward
11739,point 11739,21:15:34,23.20159,75.78915,Forward
11740,point 11740,21:16:34,23.2016,75.78915,Forward
11741,point 11741,21:17:34,23.20167,75.78918,Forward
11742,point 11742,21:18:34,23.20337,75.78952,Forward
11743,point 11743,21:19:34,23.20587,75.78996,Forward
11744,point 11744,21:20:34,23.20653,75.79014,Forward
11745,point 11745,21:21:34,23.20657,75.79014,Forward
11746,point 11746,21:22:34,23.20686,75.79022,Forward
11747,point 11747,21:23:34,23.20689,75.79022,Forward
11748,point 11748,21:24:34,23.20701,75.79027,Forward
11749,point 11749,21:25:34,23.20717,75.79032,Forward
11750,point 11750,21:26:34,23.20718,75.79032,Forward
11751,point 11751,21:27:34,23.20718,75.79031,Forward
11752,point 11752,21:28:34,23.2072,75.79031,Forward
11753,point 11753,21:29:34,23.2072,75.7903,Forward
11754,point 11754,21:30:34,23.20723,75.7903,Forward
11755,point 11755,21:31:34,23.20724,75.79031,Forward
11756,point 11756,21:32:34,23.20726,75.79031,Forward
11757,point 11757,21:33:34,23.20726,75.79032,Forward
11758,point 11758,21:34:34,23.20727,75.79032,Forward
11759,point 11759,21:35:34,23.20727,75.79034,Forward
11760,point 11760,21:36:34,23.20728,75.79034,Forward
11761,point 11761,21:37:34,23.20728,75.79036,Forward
11762,point 11762,21:38:34,23.20729,75.79036,Forward
11763,point 11763,21:39:34,23.20729,75.79039,Forward
11764,point 11764,21:40:34,23.20789,75.79056,Forward
11765,point 11765,21:41:34,23.20834,75.79072,Forward
11766,point 11766,21:42:34,23.20884,75.79093,Forward
11767,point 11767,21:43:34,23.20952,75.79126,Forward
11768,point 11768,21:44:34,23.2103,75.79168,Forward
11769,point 11769,21:45:34,23.21038,75.79174,Forward
11770,point 11770,21:46:34,23.21045,75.79178,Forward
11771,point 11771,21:47:34,23.21052,75.79183,Forward
11772,point 11772,21:48:34,23.21053,75.79183,Forward
11773,point 11773,21:49:34,23.21224,75.79304,Forward
11774,point 11774,21:50:34,23.21228,75.79306,Forward
11775,point 11775,21:51:34,23.21241,75.79315,Forward
11776,point 11776,21:52:34,23.21242,75.79316,Forward
11777,point 11777,21:53:34,23.21242,75.79317,Forward
11778,point 11778,21:54:34,23.21244,75.7932,Forward
11779,point 11779,21:55:34,23.21246,75.79322,Forward
11780,point 11780,21:56:34,23.21284,75.79348,Forward
11781,point 11781,21:57:34,23.21305,75.7936,Forward
11782,point 11782,21:58:34,23.21373,75.79406,Forward
11783,point 11783,21:59:34,23.21396,75.79417,Forward
11784,point 11784,22:00:34,23.21415,75.79424,Forward
11785,point 11785,22:01:34,23.21417,75.79424,Forward
11786,point 11786,22:02:34,23.21418,75.79425,Forward
11787,point 11787,22:03:34,23.21424,75.79425,Forward
11788,point 11788,22:04:34,23.21424,75.79426,Forward
11789,point 11789,22:05:34,23.21426,75.79426,Forward
11790,point 11790,22:06:34,23.21433,75.79428,Forward
11791,point 11791,22:07:34,23.21437,75.79428,Forward
11792,point 11792,22:08:34,23.21457,75.79433,Forward
11793,point 11793,22:09:34,23.21464,75.79434,Forward
11794,point 11794,22:10:34,23.21465,75.79435,Forward
11795,point 11795,22:11:34,23.21468,75.79435,Forward
11796,point 11796,22:12:34,23.21483,75.79439,Forward
11797,point 11797,22:13:34,23.21497,75.79445,Forward
11798,point 11798,22:14:34,23.21535,75.79465,Forward
11799,point 11799,22:15:34,23.21541,75.79469,Forward
11800,point 11800,22:16:34,23.21542,75.7947,Forward
11801,point 11801,22:17:34,23.21544,75.79471,Forward
11802,point 11802,22:18:34,23.21546,75.79473,Forward
11803,point 11803,22:19:34,23.21548,75.79474,Forward
11804,point 11804,22:20:34,23.21607,75.79521,Forward
11805,point 11805,22:21:34,23.21693,75.79595,Forward
11806,point 11806,22:22:34,23.21698,75.79597,Forward
11807,point 11807,22:23:34,23.21729,75.79628,Forward
11808,point 11808,22:24:34,23.21739,75.79636,Forward
11809,point 11809,22:25:34,23.21755,75.79655,Forward
11810,point 11810,22:26:34,23.21783,75.79684,Forward
11811,point 11811,22:27:34,23.21816,75.79708,Forward
11812,point 11812,22:28:34,23.21845,75.79725,Forward
11813,point 11813,22:29:34,23.22009,75.79812,Forward
11814,point 11814,22:30:34,23.22031,75.79826,Forward
11815,point 11815,22:31:34,23.22205,75.79919,Forward
11816,point 11816,22:32:34,23.22218,75.79925,Forward
11817,point 11817,22:33:34,23.22355,75.8,Forward
11818,point 11818,22:34:34,23.22389,75.80017,Forward
11819,point 11819,22:35:34,23.22435,75.80044,Forward
11820,point 11820,22:36:34,23.22525,75.80093,Forward
11821,point 11821,22:37:34,23.22536,75.80098,Forward
11822,point 11822,22:38:34,23.22796,75.8024,Forward
11823,point 11823,22:39:34,23.22876,75.80281,Forward
11824,point 11824,22:40:34,23.23125,75.80418,Forward
11825,point 11825,22:41:34,23.23141,75.80425,Forward
11826,point 11826,22:42:34,23.23458,75.80598,Forward
11827,point 11827,22:43:34,23.23519,75.80629,Forward
11828,point 11828,22:44:34,23.23541,75.80642,Forward
11829,point 11829,22:45:34,23.23698,75.80726,Forward
11830,point 11830,22:46:34,23.23702,75.80729,Forward
11831,point 11831,22:47:34,23.23851,75.80809,Forward
11832,point 11832,22:48:34,23.23906,75.80835,Forward
11833,point 11833,22:49:34,23.23917,75.80839,Forward
11834,point 11834,22:50:34,23.23928,75.80844,Forward
11835,point 11835,22:51:34,23.23931,75.80844,Forward
11836,point 11836,22:52:34,23.23934,75.80845,Forward
11837,point 11837,22:53:34,23.23938,75.80845,Forward
11838,point 11838,22:54:34,23.23938,75.80846,Forward
11839,point 11839,22:55:34,23.23962,75.80846,Forward
11840,point 11840,22:56:34,23.23964,75.80845,Forward
11841,point 11841,22:57:34,23.23969,75.80845,Forward
11842,point 11842,22:58:34,23.23976,75.80843,Forward
11843,point 11843,22:59:34,23.24025,75.80834,Forward
11844,point 11844,23:00:34,23.24047,75.80831,Forward
11845,point 11845,23:01:34,23.2406,75.80831,Forward
11846,point 11846,23:02:34,23.24067,75.80832,Forward
11847,point 11847,23:03:34,23.24083,75.80838,Forward
11848,point 11848,23:04:34,23.24092,75.80843,Forward
11849,point 11849,23:05:34,23.2412,75.80866,Forward
11850,point 11850,23:06:34,23.24177,75.80921,Forward
11851,point 11851,23:07:34,23.2419,75.80931,Forward
11852,point 11852,23:08:34,23.24204,75.80944,Forward
11853,point 11853,23:09:34,23.24223,75.80959,Forward
11854,point 11854,23:10:34,23.24276,75.80997,Forward
11855,point 11855,23:11:34,23.24314,75.8102,Forward
11856,point 11856,23:12:34,23.24417,75.81075,Forward
11857,point 11857,23:13:34,23.24434,75.81082,Forward
11858,point 11858,23:14:34,23.24441,75.81086,Forward
11859,point 11859,23:15:34,23.24474,75.81102,Forward
11860,point 11860,23:16:34,23.24498,75.81112,Forward
11861,point 11861,23:17:34,23.25795,75.81715,Forward
11862,point 11862,23:18:34,23.25824,75.81727,Forward
11863,point 11863,23:19:34,23.25872,75.8175,Forward
11864,point 11864,23:20:34,23.25945,75.81781,Forward
11865,point 11865,23:21:34,23.26018,75.81816,Forward
11866,point 11866,23:22:34,23.26072,75.81839,Forward
11867,point 11867,23:23:34,23.26135,75.81869,Forward
11868,point 11868,23:24:34,23.26257,75.81922,Forward
11869,point 11869,23:25:34,23.26258,75.81922,Forward
11870,point 11870,23:26:34,23.26437,75.81998,Forward
11871,point 11871,23:27:34,23.2685,75.82164,Forward
11872,point 11872,23:28:34,23.26894,75.8218,Forward
11873,point 11873,23:29:34,23.27222,75.82315,Forward
11874,point 11874,23:30:34,23.27329,75.82346,Forward
11875,point 11875,23:31:34,23.27351,75.8235,Forward
11876,point 11876,23:32:34,23.27367,75.82354,Forward
11877,point 11877,23:33:34,23.27382,75.82356,Forward
11878,point 11878,23:34:34,23.27384,75.82357,Forward
11879,point 11879,23:35:34,23.274,75.82359,Forward
11880,point 11880,23:36:34,23.27402,75.8236,Forward
11881,point 11881,23:37:34,23.2746,75.82369,Forward
11882,point 11882,23:38:34,23.27471,75.8237,Forward
11883,point 11883,23:39:34,23.27594,75.8239,Forward
11884,point 11884,23:40:34,23.27629,75.82394,Forward
11885,point 11885,23:41:34,23.27631,75.82395,Forward
11886,point 11886,23:42:34,23.27933,75.8244,Forward
11887,point 11887,23:43:34,23.27968,75.82444,Forward
11888,point 11888,23:44:34,23.27977,75.82446,Forward
11889,point 11889,23:45:34,23.28089,75.82463,Forward
11890,point 11890,23:46:34,23.28528,75.82561,Forward
11891,point 11891,23:47:34,23.28571,75.82572,Forward
